Company,Position,Salary,symbol,industry,sector
Legend Biotech Corporation,"Process Expert
5 Salaries submitted",104,LEGN,Biotechnology,Healthcare
Legend Biotech Corporation,"QC Microbiologist
3 Salaries submitted",79,LEGN,Biotechnology,Healthcare
Legend Biotech Corporation,"QC Analyst
3 Salaries submitted",81,LEGN,Biotechnology,Healthcare
Legend Biotech Corporation,"Director
3 Salaries submitted",247,LEGN,Biotechnology,Healthcare
Legend Biotech Corporation,"Scientist II
3 Salaries submitted",119,LEGN,Biotechnology,Healthcare
Legend Biotech Corporation,"Senior Scientist
2 Salaries submitted",155,LEGN,Biotechnology,Healthcare
Legend Biotech Corporation,"QC Analyst I
2 Salaries submitted",69,LEGN,Biotechnology,Healthcare
Legend Biotech Corporation,"Senior Operations Associate
2 Salaries submitted",78,LEGN,Biotechnology,Healthcare
Legend Biotech Corporation,"Senior Manager, Forecast Analytics
2 Salaries submitted",211,LEGN,Biotechnology,Healthcare
Legend Biotech Corporation,"Car-T Operations Associate
2 Salaries submitted",66,LEGN,Biotechnology,Healthcare
Legend Biotech Corporation,"Associate Director
2 Salaries submitted",213,LEGN,Biotechnology,Healthcare
Legend Biotech Corporation,"CAR-T QC Analyst
2 Salaries submitted",77,LEGN,Biotechnology,Healthcare
Legend Biotech Corporation,"CAR-T Cell Processing Specialist
2 Salaries submitted",76,LEGN,Biotechnology,Healthcare
Legend Biotech Corporation,"Senior Analyst
2 Salaries submitted",115,LEGN,Biotechnology,Healthcare
Legend Biotech Corporation,"Maintenance Specialist
2 Salaries submitted",82,LEGN,Biotechnology,Healthcare
Legend Biotech Corporation,"Operation Associate
2 Salaries submitted",63,LEGN,Biotechnology,Healthcare
Legend Biotech Corporation,"QC Investigation Support Specialist
1 Salaries submitted",99,LEGN,Biotechnology,Healthcare
Legend Biotech Corporation,"Validation Lead
1 Salaries submitted",131,LEGN,Biotechnology,Healthcare
"aTyr Pharma, Inc.","Senior Research Associate
5 Salaries submitted",148,LIFE,Biotechnology,Healthcare
"aTyr Pharma, Inc.","Research Associate
4 Salaries submitted",105,LIFE,Biotechnology,Healthcare
"aTyr Pharma, Inc.","Research Associate II
3 Salaries submitted",120,LIFE,Biotechnology,Healthcare
"aTyr Pharma, Inc.","Scientist
3 Salaries submitted",195,LIFE,Biotechnology,Healthcare
"aTyr Pharma, Inc.","Sr. Research Associate
2 Salaries submitted",146,LIFE,Biotechnology,Healthcare
"aTyr Pharma, Inc.","Associate Director
2 Salaries submitted",290,LIFE,Biotechnology,Healthcare
"aTyr Pharma, Inc.","Executive Assistant
2 Salaries submitted",120,LIFE,Biotechnology,Healthcare
"aTyr Pharma, Inc.","Scientist I, Biochemistry
2 Salaries submitted",185,LIFE,Biotechnology,Healthcare
"aTyr Pharma, Inc.","Scientist I
2 Salaries submitted",156,LIFE,Biotechnology,Healthcare
"aTyr Pharma, Inc.","Senior Research Associate II
1 Salaries submitted",148,LIFE,Biotechnology,Healthcare
"aTyr Pharma, Inc.","Research
1 Salaries submitted",190,LIFE,Biotechnology,Healthcare
"aTyr Pharma, Inc.","Principal Scientist
1 Salaries submitted",250,LIFE,Biotechnology,Healthcare
"aTyr Pharma, Inc.","Associate Scientist
1 Salaries submitted",139,LIFE,Biotechnology,Healthcare
"aTyr Pharma, Inc.","Director
1 Salaries submitted",367,LIFE,Biotechnology,Healthcare
"aTyr Pharma, Inc.","Scientist 2
1 Salaries submitted",157,LIFE,Biotechnology,Healthcare
"aTyr Pharma, Inc.","Manager, Clinical Supply Chain
1 Salaries submitted",232,LIFE,Biotechnology,Healthcare
"aTyr Pharma, Inc.","Scientist II
1 Salaries submitted",175,LIFE,Biotechnology,Healthcare
"aTyr Pharma, Inc.","Scientific Intern
1 Salaries submitted",137,LIFE,Biotechnology,Healthcare
"Leap Therapeutics, Inc.","Associate Director, Research
1 Salaries submitted",212,LPTX,Biotechnology,Healthcare
"Leap Therapeutics, Inc.","Medical Director
1 Salaries submitted",565,LPTX,Biotechnology,Healthcare
"Larimar Therapeutics, Inc.","Associate Director
1 Salaries submitted",252,LRMR,Biotechnology,Healthcare
"Larimar Therapeutics, Inc.","Scientist
1 Salaries submitted",172,LRMR,Biotechnology,Healthcare
Lantern Pharma Inc.,"Senior Research Scientist
6 Salaries submitted",151,LTRN,Biotechnology,Healthcare
Lantern Pharma Inc.,"Software Developer
2 Salaries submitted",124,LTRN,Biotechnology,Healthcare
Lantern Pharma Inc.,"Senior Data Scientist
2 Salaries submitted",205,LTRN,Biotechnology,Healthcare
Lantern Pharma Inc.,"Intern
1 Salaries submitted",64,LTRN,Biotechnology,Healthcare
Lantern Pharma Inc.,"Exectuvie Assistant
1 Salaries submitted",67,LTRN,Biotechnology,Healthcare
Lantern Pharma Inc.,"QA Lead
1 Salaries submitted",121,LTRN,Biotechnology,Healthcare
Lantern Pharma Inc.,"Product and Platform Development Manager
1 Salaries submitted",176,LTRN,Biotechnology,Healthcare
Lantern Pharma Inc.,"Project Manager
1 Salaries submitted",119,LTRN,Biotechnology,Healthcare
Lantern Pharma Inc.,"Data Science
1 Salaries submitted",135,LTRN,Biotechnology,Healthcare
Lantern Pharma Inc.,"Data Science and Platform Development Fellow
1 Salaries submitted",153,LTRN,Biotechnology,Healthcare
Lantern Pharma Inc.,"Jr. Software Developer
1 Salaries submitted",140,LTRN,Biotechnology,Healthcare
Lantern Pharma Inc.,"Internship
1 Salaries submitted",74,LTRN,Biotechnology,Healthcare
Lantern Pharma Inc.,"Senior Systems Engineer III
1 Salaries submitted",149,LTRN,Biotechnology,Healthcare
Lantern Pharma Inc.,"Senior Frontend Developer
1 Salaries submitted",141,LTRN,Biotechnology,Healthcare
Lantern Pharma Inc.,"Executive Assistant
1 Salaries submitted",78,LTRN,Biotechnology,Healthcare
Lantern Pharma Inc.,"Computational Biologist
1 Salaries submitted",94,LTRN,Biotechnology,Healthcare
Lantern Pharma Inc.,"Data Scientist
1 Salaries submitted",155,LTRN,Biotechnology,Healthcare
"Lexicon Pharmaceuticals, Inc.","Scientist
6 Salaries submitted",149,LXRX,Biotechnology,Healthcare
"Lexicon Pharmaceuticals, Inc.","Research Associate II
6 Salaries submitted",92,LXRX,Biotechnology,Healthcare
"Lexicon Pharmaceuticals, Inc.","Principal Research Associate
5 Salaries submitted",174,LXRX,Biotechnology,Healthcare
"Lexicon Pharmaceuticals, Inc.","Senior Research Associate
4 Salaries submitted",117,LXRX,Biotechnology,Healthcare
"Lexicon Pharmaceuticals, Inc.","Research Associate
4 Salaries submitted",96,LXRX,Biotechnology,Healthcare
"Lexicon Pharmaceuticals, Inc.","Associate Scientist
3 Salaries submitted",104,LXRX,Biotechnology,Healthcare
"Lexicon Pharmaceuticals, Inc.","Senior Scientist
3 Salaries submitted",195,LXRX,Biotechnology,Healthcare
"Lexicon Pharmaceuticals, Inc.","Research Scientist I
2 Salaries submitted",129,LXRX,Biotechnology,Healthcare
"Lexicon Pharmaceuticals, Inc.","Cardiovascular Specialty Sales Representative
2 Salaries submitted",265,LXRX,Biotechnology,Healthcare
"Lexicon Pharmaceuticals, Inc.","Senior Scientific Group Leader
2 Salaries submitted",160,LXRX,Biotechnology,Healthcare
"Lexicon Pharmaceuticals, Inc.","Senior Software Engineer
2 Salaries submitted",167,LXRX,Biotechnology,Healthcare
"Lexicon Pharmaceuticals, Inc.","Clinical Project Manager
2 Salaries submitted",169,LXRX,Biotechnology,Healthcare
"Lexicon Pharmaceuticals, Inc.","Sales
2 Salaries submitted",234,LXRX,Biotechnology,Healthcare
"Lexicon Pharmaceuticals, Inc.","Project Manager
1 Salaries submitted",162,LXRX,Biotechnology,Healthcare
"Lexicon Pharmaceuticals, Inc.","Senior Research Scientist
1 Salaries submitted",188,LXRX,Biotechnology,Healthcare
"Lexicon Pharmaceuticals, Inc.","Senior Administrative Assistant
1 Salaries submitted",86,LXRX,Biotechnology,Healthcare
"Lexicon Pharmaceuticals, Inc.","Vivarium
1 Salaries submitted",78,LXRX,Biotechnology,Healthcare
"Lexicon Pharmaceuticals, Inc.","Welder/Fabricator
1 Salaries submitted",69,LXRX,Biotechnology,Healthcare
"Lexicon Pharmaceuticals, Inc.","Medical Science Liaison
1 Salaries submitted",299,LXRX,Biotechnology,Healthcare
"Lexicon Pharmaceuticals, Inc.","Associate Toxicologist
1 Salaries submitted",255,LXRX,Biotechnology,Healthcare
"Merrimack Pharmaceuticals, Inc.","Scientist
21 Salaries submitted",171,MACK,Biotechnology,Healthcare
"Merrimack Pharmaceuticals, Inc.","Senior Scientist
15 Salaries submitted",194,MACK,Biotechnology,Healthcare
"Merrimack Pharmaceuticals, Inc.","Principal Scientist
7 Salaries submitted",234,MACK,Biotechnology,Healthcare
"Merrimack Pharmaceuticals, Inc.","Intern
5 Salaries submitted",83,MACK,Biotechnology,Healthcare
"Merrimack Pharmaceuticals, Inc.","Research Associate
5 Salaries submitted",102,MACK,Biotechnology,Healthcare
"Merrimack Pharmaceuticals, Inc.","Associate Director
5 Salaries submitted",275,MACK,Biotechnology,Healthcare
"Merrimack Pharmaceuticals, Inc.","Clinical Trial Manager
4 Salaries submitted",175,MACK,Biotechnology,Healthcare
"Merrimack Pharmaceuticals, Inc.","Intern - Hourly
3 Salaries submitted",92,MACK,Biotechnology,Healthcare
"Merrimack Pharmaceuticals, Inc.","Director
3 Salaries submitted",340,MACK,Biotechnology,Healthcare
"Merrimack Pharmaceuticals, Inc.","Clinical Trial Associate
3 Salaries submitted",117,MACK,Biotechnology,Healthcare
"Merrimack Pharmaceuticals, Inc.","Senior Associate Scientist
3 Salaries submitted",143,MACK,Biotechnology,Healthcare
"Merrimack Pharmaceuticals, Inc.","Senior Research Associate
2 Salaries submitted",125,MACK,Biotechnology,Healthcare
"Merrimack Pharmaceuticals, Inc.","Senior Clinical Trial Manager
2 Salaries submitted",190,MACK,Biotechnology,Healthcare
"Merrimack Pharmaceuticals, Inc.","Human Resources Business Partner
2 Salaries submitted",205,MACK,Biotechnology,Healthcare
"Merrimack Pharmaceuticals, Inc.","Manager of Clinical Operations
2 Salaries submitted",211,MACK,Biotechnology,Healthcare
"Merrimack Pharmaceuticals, Inc.","Senior Medical Director
2 Salaries submitted",476,MACK,Biotechnology,Healthcare
"Merrimack Pharmaceuticals, Inc.","Associate Process Development Scientist
2 Salaries submitted",122,MACK,Biotechnology,Healthcare
"Merrimack Pharmaceuticals, Inc.","QC Analyst II
1 Salaries submitted",104,MACK,Biotechnology,Healthcare
"Merrimack Pharmaceuticals, Inc.","Associate Bioprocess Scientist
1 Salaries submitted",117,MACK,Biotechnology,Healthcare
"Merrimack Pharmaceuticals, Inc.","Senior Vice President
1 Salaries submitted",750,MACK,Biotechnology,Healthcare
"Mustang Bio, Inc.","Scientist
5 Salaries submitted",151,MBIO,Biotechnology,Healthcare
"Mustang Bio, Inc.","QC Technician
2 Salaries submitted",64,MBIO,Biotechnology,Healthcare
"Mustang Bio, Inc.","Manufacturing Associate
2 Salaries submitted",63,MBIO,Biotechnology,Healthcare
"Mustang Bio, Inc.","QC Analyst II
2 Salaries submitted",88,MBIO,Biotechnology,Healthcare
"Mustang Bio, Inc.","QC Analyst
1 Salaries submitted",86,MBIO,Biotechnology,Healthcare
"Mustang Bio, Inc.","Academic Administrator II
1 Salaries submitted",82,MBIO,Biotechnology,Healthcare
"Mustang Bio, Inc.","Research Scientist
1 Salaries submitted",155,MBIO,Biotechnology,Healthcare
"Mustang Bio, Inc.","Senior Scientist
1 Salaries submitted",192,MBIO,Biotechnology,Healthcare
"Mustang Bio, Inc.","Quality Control Supervisor
1 Salaries submitted",99,MBIO,Biotechnology,Healthcare
"Mustang Bio, Inc.","Quality Control Analyst II
1 Salaries submitted",86,MBIO,Biotechnology,Healthcare
"Mustang Bio, Inc.","Quality Control Analyst
1 Salaries submitted",84,MBIO,Biotechnology,Healthcare
"Mustang Bio, Inc.","Regulatory Affairs Manager
1 Salaries submitted",171,MBIO,Biotechnology,Healthcare
"Mustang Bio, Inc.","Information Technology Manager
1 Salaries submitted",176,MBIO,Biotechnology,Healthcare
"Mustang Bio, Inc.","Analytical Development Scientist
1 Salaries submitted",137,MBIO,Biotechnology,Healthcare
"Mustang Bio, Inc.","MSAT Lead
1 Salaries submitted",213,MBIO,Biotechnology,Healthcare
"Mustang Bio, Inc.","Translational Scientist
1 Salaries submitted",154,MBIO,Biotechnology,Healthcare
"Mustang Bio, Inc.","Manufacturing Associate II
1 Salaries submitted",74,MBIO,Biotechnology,Healthcare
"Mustang Bio, Inc.","Laboratory Technician
1 Salaries submitted",63,MBIO,Biotechnology,Healthcare
"Mustang Bio, Inc.","Associate
1 Salaries submitted",125,MBIO,Biotechnology,Healthcare
"Mustang Bio, Inc.","Associate Director of Quality
1 Salaries submitted",174,MBIO,Biotechnology,Healthcare
"Moleculin Biotech, Inc.","Senior Program Manager
1 Salaries submitted",170,MBRX,Biotechnology,Healthcare
"Seres Therapeutics, Inc.","Research Associate
12 Salaries submitted",90,MCRB,Biotechnology,Healthcare
"Seres Therapeutics, Inc.","Senior Research Associate
8 Salaries submitted",126,MCRB,Biotechnology,Healthcare
"Seres Therapeutics, Inc.","Research Associate II
8 Salaries submitted",92,MCRB,Biotechnology,Healthcare
"Seres Therapeutics, Inc.","Scientist II
5 Salaries submitted",150,MCRB,Biotechnology,Healthcare
"Seres Therapeutics, Inc.","Principal Scientist
4 Salaries submitted",232,MCRB,Biotechnology,Healthcare
"Seres Therapeutics, Inc.","Scientist I
4 Salaries submitted",127,MCRB,Biotechnology,Healthcare
"Seres Therapeutics, Inc.","Associate
4 Salaries submitted",123,MCRB,Biotechnology,Healthcare
"Seres Therapeutics, Inc.","Associate 1
3 Salaries submitted",71,MCRB,Biotechnology,Healthcare
"Seres Therapeutics, Inc.","Co-Op
3 Salaries submitted",99,MCRB,Biotechnology,Healthcare
"Seres Therapeutics, Inc.","Engineer II
3 Salaries submitted",126,MCRB,Biotechnology,Healthcare
"Seres Therapeutics, Inc.","Director
3 Salaries submitted",337,MCRB,Biotechnology,Healthcare
"Seres Therapeutics, Inc.","Scientist, Immuno-oncology
3 Salaries submitted",222,MCRB,Biotechnology,Healthcare
"Seres Therapeutics, Inc.","Materials Associate
3 Salaries submitted",63,MCRB,Biotechnology,Healthcare
"Seres Therapeutics, Inc.","Associate II
3 Salaries submitted",94,MCRB,Biotechnology,Healthcare
"Seres Therapeutics, Inc.","Medical Associate
3 Salaries submitted",98,MCRB,Biotechnology,Healthcare
"Seres Therapeutics, Inc.","Associate Director
3 Salaries submitted",267,MCRB,Biotechnology,Healthcare
"Seres Therapeutics, Inc.","Manufacturing Supervisor
2 Salaries submitted",110,MCRB,Biotechnology,Healthcare
"Seres Therapeutics, Inc.","Executive Assistant
2 Salaries submitted",106,MCRB,Biotechnology,Healthcare
"Seres Therapeutics, Inc.","Senior Engineer
2 Salaries submitted",165,MCRB,Biotechnology,Healthcare
"Seres Therapeutics, Inc.","Anonymous
2 Salaries submitted",171,MCRB,Biotechnology,Healthcare
"Madrigal Pharmaceuticals, Inc.","Chief Medical Officer
1 Salaries submitted",399,MDGL,Biotechnology,Healthcare
"MiMedx Group, Inc","Account Executive
50 Salaries submitted",164,MDXG,Biotechnology,Healthcare
"MiMedx Group, Inc","Tissue Processing Technician
13 Salaries submitted",71,MDXG,Biotechnology,Healthcare
"MiMedx Group, Inc","Associate Account Executive
11 Salaries submitted",113,MDXG,Biotechnology,Healthcare
"MiMedx Group, Inc","Recovery Specialist
8 Salaries submitted",73,MDXG,Biotechnology,Healthcare
"MiMedx Group, Inc","Lab Aide
8 Salaries submitted",61,MDXG,Biotechnology,Healthcare
"MiMedx Group, Inc","Processor
6 Salaries submitted",61,MDXG,Biotechnology,Healthcare
"MiMedx Group, Inc","Lab Technician
5 Salaries submitted",66,MDXG,Biotechnology,Healthcare
"MiMedx Group, Inc","Donor Recovery Specialist
5 Salaries submitted",63,MDXG,Biotechnology,Healthcare
"MiMedx Group, Inc","Sales Representative
5 Salaries submitted",159,MDXG,Biotechnology,Healthcare
"MiMedx Group, Inc","Biomedical Engineer
4 Salaries submitted",125,MDXG,Biotechnology,Healthcare
"MiMedx Group, Inc","Technician
4 Salaries submitted",72,MDXG,Biotechnology,Healthcare
"MiMedx Group, Inc","Field Reimbursement Manager
4 Salaries submitted",141,MDXG,Biotechnology,Healthcare
"MiMedx Group, Inc","Manager
4 Salaries submitted",171,MDXG,Biotechnology,Healthcare
"MiMedx Group, Inc","Sales Operations Analyst
3 Salaries submitted",97,MDXG,Biotechnology,Healthcare
"MiMedx Group, Inc","Laboratory Technician
3 Salaries submitted",71,MDXG,Biotechnology,Healthcare
"MiMedx Group, Inc","Recovery Technician
3 Salaries submitted",69,MDXG,Biotechnology,Healthcare
"MiMedx Group, Inc","Territory Manager
3 Salaries submitted",185,MDXG,Biotechnology,Healthcare
"MiMedx Group, Inc","Donor Recovery Assistant
3 Salaries submitted",56,MDXG,Biotechnology,Healthcare
"MiMedx Group, Inc","Account Coordinator
3 Salaries submitted",80,MDXG,Biotechnology,Healthcare
"MiMedx Group, Inc","Sales
3 Salaries submitted",180,MDXG,Biotechnology,Healthcare
"MEI Pharma, Inc.","Director, Supply Chain Management
1 Salaries submitted",245,MEIP,Biotechnology,Healthcare
"MEI Pharma, Inc.","Manager CMC
1 Salaries submitted",112,MEIP,Biotechnology,Healthcare
"MEI Pharma, Inc.","Medical Liaison
1 Salaries submitted",191,MEIP,Biotechnology,Healthcare
"MEI Pharma, Inc.","Senior Director, Medical Affairs
1 Salaries submitted",402,MEIP,Biotechnology,Healthcare
"MEI Pharma, Inc.","Associate Director, Statistical Programming
1 Salaries submitted",206,MEIP,Biotechnology,Healthcare
"MEI Pharma, Inc.","Vice President Clinical Operations
1 Salaries submitted",259,MEIP,Biotechnology,Healthcare
"MEI Pharma, Inc.","Director
1 Salaries submitted",263,MEIP,Biotechnology,Healthcare
"MEI Pharma, Inc.","Project Manager
1 Salaries submitted",154,MEIP,Biotechnology,Healthcare
"MEI Pharma, Inc.","Administrative Assistant
1 Salaries submitted",57,MEIP,Biotechnology,Healthcare
"MEI Pharma, Inc.","Senior Business Systems Analyst
1 Salaries submitted",147,MEIP,Biotechnology,Healthcare
"MEI Pharma, Inc.","Finance Manager
1 Salaries submitted",179,MEIP,Biotechnology,Healthcare
"MacroGenics, Inc.","Manufacturing Associate II
11 Salaries submitted",73,MGNX,Biotechnology,Healthcare
"MacroGenics, Inc.","Manufacturing Associate I
8 Salaries submitted",69,MGNX,Biotechnology,Healthcare
"MacroGenics, Inc.","Manufacturing Associate
8 Salaries submitted",64,MGNX,Biotechnology,Healthcare
"MacroGenics, Inc.","Scientist II
7 Salaries submitted",122,MGNX,Biotechnology,Healthcare
"MacroGenics, Inc.","QC Analyst II
5 Salaries submitted",88,MGNX,Biotechnology,Healthcare
"MacroGenics, Inc.","Associate Scientist II
5 Salaries submitted",90,MGNX,Biotechnology,Healthcare
"MacroGenics, Inc.","Associate Director
3 Salaries submitted",274,MGNX,Biotechnology,Healthcare
"MacroGenics, Inc.","Director
3 Salaries submitted",361,MGNX,Biotechnology,Healthcare
"MacroGenics, Inc.","QC Analyst
3 Salaries submitted",85,MGNX,Biotechnology,Healthcare
"MacroGenics, Inc.","Manager
2 Salaries submitted",193,MGNX,Biotechnology,Healthcare
"MacroGenics, Inc.","Quality Control Analyst II
2 Salaries submitted",82,MGNX,Biotechnology,Healthcare
"MacroGenics, Inc.","Project Manager
2 Salaries submitted",167,MGNX,Biotechnology,Healthcare
